[  6]   0.00-6.90   sec   100 MBytes   122 Mbits/sec    0             sender
[  6]   0.00-7.00   sec  99.9 MBytes   120 Mbits/sec                  receiver

iperf Done.

2024-12-10 03:57:10 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:10 RTT: 136.107ms RTTVar: 1.7ms CWND: 177 SSTHRESH: 61
2024-12-10 03:57:10 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:10 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:10 RTT: 119.327ms RTTVar: 1.07ms CWND: 186 SSTHRESH: 61
2024-12-10 03:57:10 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:10 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:10 RTT: 117.853ms RTTVar: 3.705ms CWND: 195 SSTHRESH: 61
2024-12-10 03:57:10 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:10 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:10 RTT: 118.925ms RTTVar: 2.248ms CWND: 205 SSTHRESH: 61
2024-12-10 03:57:10 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:10 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:11 RTT: 121.109ms RTTVar: 2.622ms CWND: 215 SSTHRESH: 61
2024-12-10 03:57:11 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:11 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:11 RTT: 105.335ms RTTVar: 1.09ms CWND: 226 SSTHRESH: 61
2024-12-10 03:57:11 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:11 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:11 RTT: 115.597ms RTTVar: 0.812ms CWND: 237 SSTHRESH: 61
2024-12-10 03:57:11 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:11 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:11 RTT: 118.32ms RTTVar: 3.733ms CWND: 246 SSTHRESH: 61
2024-12-10 03:57:11 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:11 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:11 RTT: 114.424ms RTTVar: 1.651ms CWND: 259 SSTHRESH: 61
2024-12-10 03:57:11 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:11 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:11 RTT: 114.94ms RTTVar: 5.451ms CWND: 267 SSTHRESH: 61
2024-12-10 03:57:11 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:11 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:11 RTT: 116.351ms RTTVar: 4.707ms CWND: 281 SSTHRESH: 61
2024-12-10 03:57:11 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:11 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:11 RTT: 104.389ms RTTVar: 3.142ms CWND: 295 SSTHRESH: 61
2024-12-10 03:57:11 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:11 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:11 RTT: 118.412ms RTTVar: 0.484ms CWND: 309 SSTHRESH: 61
2024-12-10 03:57:11 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:11 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:12 RTT: 119.975ms RTTVar: 0.038ms CWND: 325 SSTHRESH: 61
2024-12-10 03:57:12 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:12 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:12 RTT: 120.828ms RTTVar: 1.437ms CWND: 340 SSTHRESH: 61
2024-12-10 03:57:12 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:12 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:12 RTT: 105.763ms RTTVar: 2.935ms CWND: 357 SSTHRESH: 61
2024-12-10 03:57:12 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:12 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:12 RTT: 119.112ms RTTVar: 0.337ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:12 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:12 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:12 RTT: 119.912ms RTTVar: 0.11ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:12 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:12 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:12 RTT: 119.336ms RTTVar: 0.015ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:12 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:12 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:12 RTT: 104.756ms RTTVar: 0.849ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:12 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:12 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:12 RTT: 119.76ms RTTVar: 0.055ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:12 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:12 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:12 RTT: 105.865ms RTTVar: 3.169ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:12 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:12 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:13 RTT: 118.729ms RTTVar: 0.347ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:13 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:13 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:13 RTT: 104.572ms RTTVar: 2.362ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:13 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:13 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:13 RTT: 118.961ms RTTVar: 0.146ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:13 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:13 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:13 RTT: 108.6ms RTTVar: 1.406ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:13 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:13 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:13 RTT: 103.999ms RTTVar: 0.258ms CWND: 368 SSTHRESH: 61
2024-12-10 03:57:13 RTT: 100.578ms RTTVar: 28.419ms CWND: 10 SSTHRESH: 56587
2024-12-10 03:57:13 RTT: 121.261ms RTTVar: 2.51ms CWND: 44 SSTHRESH: 44
2024-12-10 03:57:13 RTT: 110.055ms RTTVar: 0.885ms CWND: 368 SSTHRESH: 61
